
# S-000000019030158 260524
G107_111_G	5	270524	13.13	2714.9985	0.0356	-1.17	2713.8300	27.166239	84.976509	107.7
G107_111_G	5	270524	13.14	2714.9972	0.0310	-1.17	2713.8279	27.166239	84.976509	107.9
G107_111_G	5	270524	13.15	2715.0032	0.0365	-1.17	2713.8332	27.166239	84.976509	108.0
G107_111_G	5	270524	13.16	2715.0039	0.0331	-1.17	2713.8322	27.166239	84.976509	108.1
G107_111_G	5	270524	13.17	2715.0037	0.0467	-1.17	2713.8308	27.166245	84.976509	108.2

# S-000000019030158 280524
G108_100_G	2	280524	02.03	2682.9790	0.0194	-1.22	2681.7571	27.434118	85.038010	454.7
G108_100_G	2	280524	02.04	2682.9866	0.0156	-1.23	2681.7584	27.434118	85.037994	454.2
G108_100_G	2	280524	02.05	2682.9922	0.0136	-1.23	2681.7597	27.434107	85.037994	453.8
G108_100_G	2	280524	02.06	2682.9932	0.0180	-1.24	2681.7570	27.434116	85.038010	453.7
G108_100_G	2	280524	02.07	2682.9970	0.0208	-1.24	2681.7582	27.434126	85.038017	453.4
G107_105_G	8	280524	02.31	2693.5575	0.0198	-1.24	2692.3180	27.455528	84.958939	394.9
G107_105_G	8	280524	02.32	2693.5590	0.0206	-1.24	2692.3195	27.455528	84.958916	395.2
G107_105_G	8	280524	02.33	2693.5569	0.0156	-1.24	2692.3165	27.455528	84.958900	395.6
G107_105_G	8	280524	02.34	2693.5575	0.0173	-1.24	2692.3166	27.455551	84.958939	396.7
G107_105_G	8	280524	02.35	2693.5585	0.0154	-1.24	2692.3174	27.455551	84.958939	397.1
G107_103_G	9	280524	02.54	2699.2200	0.0255	-1.24	2697.9842	27.471716	84.881386	340.1
G107_103_G	9	280524	02.55	2699.2201	0.0197	-1.24	2697.9843	27.471716	84.881386	340.0
G107_103_G	9	280524	02.56	2699.2210	0.0246	-1.24	2697.9846	27.471716	84.881386	340.1
G107_103_G	9	280524	02.57	2699.2202	0.0201	-1.24	2697.9838	27.471716	84.881386	340.1
G107_103_G	9	280524	02.58	2699.2219	0.0143	-1.24	2697.9851	27.471720	84.881386	340.2
G107_102_G	10	280524	03.24	2716.8173	0.0112	-1.23	2715.5901	27.541492	84.804047	287.1
G107_102_G	10	280524	03.25	2716.8164	0.0123	-1.23	2715.5888	27.541492	84.804047	287.1
G107_102_G	10	280524	03.26	2716.8179	0.0147	-1.23	2715.5903	27.541492	84.804047	287.1
G107_102_G	10	280524	03.27	2716.8201	0.0130	-1.23	2715.5929	27.541492	84.804047	287.1
G107_102_G	10	280524	03.28	2716.8174	0.0148	-1.23	2715.5896	27.541492	84.804047	287.2
G101_101_G	11	280524	04.10	2725.9650	0.0268	-1.19	2724.7758	27.607929	84.649948	211.6
G101_101_G	11	280524	04.11	2725.9697	0.0152	-1.19	2724.7755	27.607925	84.649933	213.1
G101_101_G	11	280524	04.12	2725.9729	0.0156	-1.20	2724.7743	27.607925	84.649933	213.0
G101_101_G	11	280524	04.13	2725.9753	0.0135	-1.20	2724.7739	27.607925	84.649925	210.5
G101_101_G	11	280524	04.14	2725.9767	0.0157	-1.20	2724.7730	27.607925	84.649933	210.1
G100_101_G	12	280524	05.04	2731.4517	0.0128	-1.18	2730.2756	27.645304	84.494156	186.0
G100_101_G	12	280524	05.05	2731.4508	0.0159	-1.18	2730.2753	27.645300	84.494156	186.2
G100_101_G	12	280524	05.06	2731.4520	0.0148	-1.18	2730.2770	27.645300	84.494156	186.2
G100_101_G	12	280524	05.07	2731.4499	0.0186	-1.18	2730.2749	27.645300	84.494156	186.4
G100_101_G	12	280524	05.08	2731.4482	0.0146	-1.17	2730.2736	27.645300	84.494156	186.3
G101_101_G	11	280524	05.38	2725.9209	0.0304	-1.15	2724.7723	27.607925	84.649925	225.7
G101_101_G	11	280524	05.39	2725.9194	0.0135	-1.15	2724.7706	27.607925	84.649925	225.5
G101_101_G	11	280524	05.40	2725.9192	0.0133	-1.15	2724.7705	27.607925	84.649925	225.5
G101_101_G	11	280524	05.41	2725.9183	0.0192	-1.15	2724.7698	27.607925	84.649925	225.5
G101_101_G	11	280524	05.42	2725.9175	0.0151	-1.15	2724.7695	27.607925	84.649925	225.5
